date,chain,tvl,share_within_chains
2025-08-16,Base,2751349,0.0006204478242324614
2025-08-16,Ethereum,4079722434,0.9200050257701446
2025-08-16,Mantle,27271305,0.006149863885399434
2025-08-16,Noble,14706737,0.003316468747952018
2025-08-16,Plume Mainnet,0,0.0
2025-08-16,Polygon,2658,5.993969928242046e-07
2025-08-16,Solana,247061156,0.055713963111388896
2025-08-16,Sui,17140723,0.003865349067356162
2025-08-16,XRPL,30217608,0.006814275156335826
2025-08-17,Aptos,1987016,0.00044539333136880217
2025-08-17,Arbitrum,13664531,0.003062930033619392
2025-08-17,Avalanche,0,0.0
2025-08-17,BSC,0,0.0
2025-08-17,Base,2751330,0.000616715735753978
2025-08-17,Ethereum,4104280100,0.919982016556324
2025-08-17,Mantle,27651288,0.006198087624336283
2025-08-17,Noble,14844699,0.003327466885408636
2025-08-17,Plume Mainnet,0,0.0
2025-08-17,Polygon,2788,6.249353844439202e-07
2025-08-17,Solana,248560349,0.05571526444039812
2025-08-17,Sui,17301518,0.0038781674328527277
2025-08-17,XRPL,30217608,0.006773333024553687
2025-08-18,Aptos,2020256,0.0004460381861755652
2025-08-18,Arbitrum,13748239,0.0030353774901142063
2025-08-18,Avalanche,0,0.0
2025-08-18,BSC,0,0.0
2025-08-18,Base,2752468,0.0006076981502474367
2025-08-18,Ethereum,4168319044,0.9202939953089242
2025-08-18,Mantle,28252675,0.006237710424623283
2025-08-18,Noble,15093030,0.0033322844852797817
2025-08-18,Plume Mainnet,0,0.0
2025-08-18,Polygon,2985,6.59037263462681e-07
2025-08-18,Solana,251328842,0.05548913643582062
2025-08-18,Sui,17590949,0.0038837825429385545
2025-08-18,XRPL,30225687,0.0066733179386129085
2025-08-19,Aptos,1999942,0.00044063441599092505
2025-08-19,Arbitrum,13693849,0.0030170780736555928
2025-08-19,Avalanche,0,0.0
2025-08-19,BSC,0,0.0
2025-08-19,Base,2752848,0.0006065173743997507
2025-08-19,Ethereum,4180217212,0.9210004939767418
2025-08-19,Mantle,27968599,0.006162142345352701
2025-08-19,Noble,14941272,0.0032919147964698783
2025-08-19,Plume Mainnet,0,0.0
2025-08-19,Polygon,3212,7.076793947838744e-07
2025-08-19,Solana,249559080,0.05498375426438994
2025-08-19,Sui,17414074,0.003836731428717809
2025-08-19,XRPL,30228381,0.00666002564488679
2025-08-20,Aptos,1996249,0.00044132015718192165
2025-08-20,Arbitrum,13689196,0.003026334956417828
2025-08-20,Avalanche,0,0.0
2025-08-20,BSC,0,0.0
2025-08-20,Base,2753168,0.0006086558012092865
2025-08-20,Ethereum,4165234832,0.9208280584024613
2025-08-20,Mantle,27912306,0.006170704792453193
2025-08-20,Noble,14913680,0.0032970373945138513
2025-08-20,Plume Mainnet,0,0.0
2025-08-20,Polygon,3965,8.765612021477878e-07
2025-08-20,Solana,249241470,0.055100984254295535
2025-08-20,Sui,17381916,0.0038427019381063977
2025-08-20,XRPL,30231074,0.00668332574215857
2025-08-21,Aptos,1987016,0.0004412761755160598
2025-08-21,Arbitrum,13664125,0.0030345265572966603
2025-08-21,Avalanche,0,0.0
2025-08-21,BSC,0,0.0
2025-08-21,Base,2753340,0.0006114612791720792
2025-08-21,Ethereum,4145867895,0.9207136373841063
2025-08-21,Mantle,27783202,0.00617008877741807
2025-08-21,Noble,14844699,0.0032967082305361797
2025-08-21,Plume Mainnet,0,0.0
2025-08-21,Polygon,3567,7.921587536616641e-07
2025-08-21,Solana,248443469,0.055174283363728704
2025-08-21,Sui,17301518,0.003842318176432534
2025-08-21,XRPL,30236460,0.006714907897039743
2025-08-22,Aptos,1983322,0.0004407409535428825
2025-08-22,Arbitrum,10560615,0.0023468178768244734
2025-08-22,Avalanche,0,0.0
2025-08-22,BSC,0,0.0
2025-08-22,Base,2753652,0.000611926458842924
2025-08-22,Ethereum,4149349161,0.9220833055860318
2025-08-22,Mantle,27860762,0.0061913188127350515
2025-08-22,Noble,14817107,0.003292710849739437
2025-08-22,Plume Mainnet,0,0.0
2025-08-22,Polygon,4148,9.217834901724868e-07
2025-08-22,Solana,245050565,0.05445601858110893
2025-08-22,Sui,17350934,0.0038557870058516072
2025-08-22,XRPL,30241847,0.006720452091832774
2025-08-23,Aptos,1988862,0.0004277009073423287
2025-08-23,Arbitrum,10575699,0.0022742835139287483
2025-08-23,Avalanche,0,0.0
2025-08-23,BSC,0,0.0
2025-08-23,Base,2753652,0.000592167510317467
2025-08-23,Ethereum,4299845686,0.9246734571499671
2025-08-23,Mantle,27809121,0.005980297418369202
2025-08-23,Noble,14858495,0.0031952904692439466
2025-08-23,Plume Mainnet,0,0.0
2025-08-23,Polygon,4908,1.0554558603041082e-06
2025-08-23,Solana,244726363,0.05262792868770588
2025-08-23,Sui,17318773,0.0037243684710934317
2025-08-23,XRPL,30241847,0.006503450416171601
2025-08-24,Aptos,1979629,0.00043123177333988396
2025-08-24,Arbitrum,10550367,0.0022982354121891483
2025-08-24,Avalanche,0,0.0
2025-08-24,BSC,0,0.0
2025-08-24,Base,2753603,0.0005998301220905657
2025-08-24,Ethereum,4241322010,0.9239068591527912
2025-08-24,Mantle,27680016,0.006029666359583721
2025-08-24,Noble,14789514,0.003221668478818526
2025-08-24,Plume Mainnet,0,0.0
2025-08-24,Polygon,4669,1.017069940743401e-06
2025-08-24,Solana,244078055,0.053168655586981056
2025-08-24,Sui,17238370,0.0037551141474433114
2025-08-24,XRPL,30241847,0.006587721896821803
2025-08-25,Aptos,1999942,0.00043608464969929176
2025-08-25,Arbitrum,10605299,0.0023124711113478537
2025-08-25,Avalanche,0,0.0
2025-08-25,BSC,0,0.0
2025-08-25,Base,1852716,0.0004039822194104994
2025-08-25,Ethereum,4235456149,0.9235354880558418
2025-08-25,Mantle,27964538,0.00609762971012786
2025-08-25,Noble,14941272,0.003257924162891642
2025-08-25,Plume Mainnet,0,0.0
2025-08-25,Polygon,4248,9.262706578103722e-07
2025-08-25,Solana,245643188,0.053562165097786475
2025-08-25,Sui,17415257,0.0037973732479582604
2025-08-25,XRPL,30249926,0.006595955474278503
2025-08-26,Aptos,1992556,0.000437676688778963
2025-08-26,Arbitrum,10585054,0.002325069601690752
2025-08-26,Avalanche,0,0.0
2025-08-26,BSC,0,0.0
2025-08-26,Base,2755353,0.0006052295531253235
2025-08-26,Ethereum,4201844012,0.9229598435064678
2025-08-26,Mantle,27861252,0.006119888485240195
2025-08-26,Noble,14927476,0.0032789082301864737
2025-08-26,Plume Mainnet,0,0.0
2025-08-26,Polygon,4550,9.994343616662627e-07
2025-08-26,Solana,245001305,0.053815983048368425
2025-08-26,Sui,17350934,0.0038112350871655942
2025-08-26,XRPL,30252619,0.006645166364614868
2025-08-27,Aptos,1999943,0.00044432452415692843
2025-08-27,Arbitrum,9300944,0.0020663776502681517
2025-08-27,Avalanche,0,0.0
2025-08-27,BSC,0,0.0
2025-08-27,Base,2755759,0.0006122431021114966
2025-08-27,Ethereum,4150772893,0.9221713771671003
2025-08-27,Mantle,27980286,0.006216340797075099
2025-08-27,Noble,14941272,0.0033194813910692646
2025-08-27,Plume Mainnet,0,0.0
2025-08-27,Polygon,4347,9.657668776110959e-07
2025-08-27,Solana,245660222,0.0545779860948214
2025-08-27,Sui,17415257,0.003869123159807863
2025-08-27,XRPL,30255313,0.006721780346711847
2025-08-28,Aptos,1990709,0.0004387148878514227
2025-08-28,Arbitrum,9275407,0.0020441255561618
2025-08-28,Avalanche,0,0.0
2025-08-28,BSC,0,0.0
2025-08-28,Base,2755759,0.0006073175439657673
2025-08-28,Ethereum,4188391634,0.923042878687014
2025-08-28,Mantle,27851300,0.006137903609224818
2025-08-28,Noble,14872291,0.0032775737077386613
2025-08-28,Plume Mainnet,0,0.0
2025-08-28,Polygon,4102,9.040037845644621e-07
2025-08-28,Solana,244857561,0.053962009220678606
2025-08-28,Sui,17334854,0.0038202763580868857
2025-08-28,XRPL,30258006,0.0066682964254934675
2025-08-29,Aptos,1981476,0.00043007526301041133
2025-08-29,Arbitrum,9251089,0.0020079297124001114
2025-08-29,Avalanche,50192449,0.010894167128348594
2025-08-29,BSC,0,0.0
2025-08-29,Base,2756492,0.0005982908810836441
2025-08-29,Ethereum,4208981164,0.9135506466458172
2025-08-29,Mantle,27722204,0.006017046977368526
2025-08-29,Noble,14803310,0.003213027784174349
2025-08-29,Plume Mainnet,0,0.0
2025-08-29,Polygon,3722,8.078523933293924e-07
2025-08-29,Solana,244062172,0.05297318908419393
2025-08-29,Sui,17254451,0.0037450428629593573
2025-08-29,XRPL,30268779,0.006569775808250525
2025-08-30,Aptos,1988863,0.00043292915878208327
2025-08-30,Arbitrum,9271086,0.002018099518657821
2025-08-30,Avalanche,50191796,0.010925585130821949
2025-08-30,BSC,0,0.0
2025-08-30,Base,2756456,0.0006000162793012018
2025-08-30,Ethereum,4194774857,0.9131047991346029
2025-08-30,Mantle,27825552,0.006056974673472791
2025-08-30,Noble,14858495,0.0032343483392862104
2025-08-30,Plume Mainnet,0,0.0
2025-08-30,Polygon,3814,8.302189801886131e-07
2025-08-30,Solana,244710218,0.0532677156868624
2025-08-30,Sui,17318773,0.0037698935653324825
2025-08-30,XRPL,30268779,0.006588808293899976
2025-08-31,Aptos,1992556,0.00043135326846198473
2025-08-31,Arbitrum,9281187,0.002009213466350197
2025-08-31,Avalanche,50192800,0.010865856885958891
2025-08-31,BSC,0,0.0
2025-08-31,Base,2756511,0.0005967360663396231
2025-08-31,Ethereum,4219684954,0.9134874486778588
2025-08-31,Mantle,27877224,0.00603492784546426
2025-08-31,Noble,14886087,0.003222575567291188
2025-08-31,Plume Mainnet,0,0.0
2025-08-31,Polygon,3961,8.574867137374917e-07
2025-08-31,Solana,245018562,0.053042201851569264
2025-08-31,Sui,17350934,0.003756171516267637
2025-08-31,XRPL,30268779,0.0065526573677244125
2025-09-01,Aptos,1972242,0.00042779692458069335
2025-09-01,Arbitrum,9226038,0.00200121013671984
2025-09-01,Avalanche,50192800,0.01088726711838295
2025-09-01,BSC,0,0.0
2025-09-01,Base,2756511,0.0005979118832135467
2025-09-01,Ethereum,4213087597,0.9138563710668689
2025-09-01,Mantle,27551912,0.005976256067925691
2025-09-01,Noble,14734329,0.003196007706944748
2025-09-01,Plume Mainnet,0,0.0
2025-09-01,Polygon,3674,7.969234510316013e-07
2025-09-01,Solana,243261566,0.05276560878608374
2025-09-01,Sui,17174048,0.0037252045727660236
2025-09-01,XRPL,30268779,0.006565568813062837
2025-09-02,Aptos,1985169,0.00044332148407153426
2025-09-02,Arbitrum,9262810,0.0020685406007612695
2025-09-02,Avalanche,50220153,0.011215001220681722
2025-09-02,BSC,0,0.0
2025-09-02,Base,2758013,0.0006159104923805401
2025-09-02,Ethereum,4079175107,0.910948116872115
2025-09-02,Mantle,27746165,0.006196183319955965
2025-09-02,Noble,14830903,0.0033119890186079724
2025-09-02,Plume Mainnet,0,0.0
2025-09-02,Polygon,3592,8.021537565743526e-07
2025-09-02,Solana,244399115,0.05457841542335669
2025-09-02,Sui,17286612,0.0038603899649897783
2025-09-02,XRPL,30276858,0.006761329449323007
2025-09-03,Aptos,2012869,0.00043965827301902985
2025-09-03,Arbitrum,9338019,0.0020396445605545556
2025-09-03,Avalanche,100445269,0.021939626225786126
2025-09-03,BSC,0,0.0
2025-09-03,Base,2758150,0.0006024452985899416
2025-09-03,Ethereum,4125876697,0.9011892096765756
2025-09-03,Mantle,28150156,0.0061486609273511
2025-09-03,Noble,15037846,0.003284621802157083
2025-09-03,Plume Mainnet,0,0.0
2025-09-03,Polygon,3688,8.055465660677282e-07
2025-09-03,Solana,246827921,0.05391306512233907
2025-09-03,Sui,17527821,0.003828491327874136
2025-09-03,XRPL,30279551,0.006613771239187269
2025-09-04,Aptos,1994403,0.00041952352682064585
2025-09-04,Arbitrum,9288432,0.0019538256567372516
2025-09-04,Avalanche,150688569,0.031697405147523464
2025-09-04,BSC,0,0.0
2025-09-04,Base,2758528,0.0005802575484460777
2025-09-04,Ethereum,4253589910,0.8947444627248924
2025-09-04,Mantle,27891898,0.005867072712326304
2025-09-04,Noble,14899884,0.0031341969927334203
2025-09-04,Plume Mainnet,0,0.0
2025-09-04,Polygon,3445,7.246572282016849e-07
2025-09-04,Solana,245207434,0.05157948895700656
2025-09-04,Sui,17367015,0.00365315905719509
2025-09-04,XRPL,30282244,0.006369883019090596
2025-09-05,Aptos,2009176,0.0004227651723641477
2025-09-05,Arbitrum,9328335,0.0019628420577119735
2025-09-05,Avalanche,150715255,0.03171308076444347
2025-09-05,BSC,0,0.0
2025-09-05,Base,2759016,0.0005805443996919341
2025-09-05,Ethereum,4250160028,0.8943067390873826
2025-09-05,Mantle,28183321,0.005930255269005355
2025-09-05,Noble,15010253,0.003158415289041112
2025-09-05,Plume Mainnet,0,0.0
2025-09-05,Polygon,3499,7.362497551743365e-07
2025-09-05,Solana,246508513,0.051869629135364324
2025-09-05,Sui,17495660,0.003681387651218472
2025-09-05,XRPL,30290324,0.006373604924021529
2025-09-06,Aptos,2003636,0.00042218014268928
2025-09-06,Arbitrum,9313711,0.001962464159631149
2025-09-06,Avalanche,150731385,0.03176015884474665
2025-09-06,BSC,0,0.0
2025-09-06,Base,2759312,0.0005814063701611683
2025-09-06,Ethereum,4244288321,0.8943012847514342
2025-09-06,Mantle,28164788,0.0059345181543221034
2025-09-06,Noble,14968865,0.0031540447274837195
2025-09-06,Plume Mainnet,0,0.0
2025-09-06,Polygon,3404,7.17246648450272e-07
2025-09-06,Solana,245955509,0.051824548912494335
2025-09-06,Sui,17447418,0.003676293209345167
2025-09-06,XRPL,30290324,0.006382383481043724
2025-09-07,Aptos,1998096,0.00042600033715731037
2025-09-07,Arbitrum,9298524,0.001982474495252151
2025-09-07,Avalanche,150725657,0.03213518304438681
2025-09-07,BSC,0,0.0
2025-09-07,Base,2759204,0.0005882709510883358
2025-09-07,Ethereum,4189410791,0.8931955268698172
2025-09-07,Mantle,28086913,0.005988217987378005
2025-09-07,Noble,14927476,0.003182584725112136
2025-09-07,Plume Mainnet,0,0.0
2025-09-07,Polygon,3486,7.432261389494718e-07
2025-09-07,Solana,245462838,0.05233344731563962
2025-09-07,Sui,17399176,0.0037095589212226953
2025-09-07,XRPL,30290324,0.006457992126806805
2025-09-08,Aptos,1990709,0.00041769365215408476
2025-09-08,Arbitrum,9278447,0.0019468181505926337
2025-09-08,Avalanche,200967341,0.04216727940948945
2025-09-08,BSC,0,0.0
2025-09-08,Base,2759204,0.0005789404658331073
2025-09-08,Ethereum,4215649004,0.8845340171167609
2025-09-08,Mantle,27996786,0.005874329092256251
2025-09-08,Noble,14872291,0.0031205271808628613
2025-09-08,Plume Mainnet,0,0.0
2025-09-08,Polygon,3232,6.781432563785074e-07
2025-09-08,Solana,244807063,0.05136579792304406
2025-09-08,Sui,17334854,0.0036372259716602705
2025-09-08,XRPL,30295710,0.006356692894090009
2025-09-09,Aptos,1998096,0.0004109620302563703
2025-09-09,Arbitrum,9302552,0.0019133193082241583
2025-09-09,Avalanche,251345268,0.05169589530863958
2025-09-09,BSC,0,0.0
2025-09-09,Base,2760699,0.0005678117898072621
2025-09-09,Ethereum,4260350672,0.8762553760025602
2025-09-09,Mantle,28098100,0.005779127840877775
2025-09-09,Noble,14927476,0.0030702357862501307
2025-09-09,Plume Mainnet,0,0.0
2025-09-09,Polygon,3320,6.828470406082337e-07
2025-09-09,Solana,245512852,0.05049630253599015
2025-09-09,Sui,17399176,0.0035786071809101824
2025-09-09,XRPL,30298404,0.006231679369443576
2025-09-10,Aptos,2007329,0.00041351276795235865
2025-09-10,Arbitrum,9357973,0.001927756395515353
2025-09-10,Avalanche,251359773,0.051780488143750504
2025-09-10,BSC,0,0.0
2025-09-10,Base,2760858,0.0005687408658488035
2025-09-10,Ethereum,4250695210,0.8756495532167037
2025-09-10,Mantle,28409725,0.005852445723404247
2025-09-10,Noble,14996457,0.0030892925093736626
2025-09-10,Plume Mainnet,0,0.0
2025-09-10,Polygon,3346,6.892809905942634e-07
2025-09-10,Solana,246847181,0.05085088746117197
2025-09-10,Stellar,0,0.0
2025-09-10,Sui,17592143,0.0036240076968666875
2025-09-10,XRPL,30303790,0.006242625938422156
2025-09-11,Aptos,2031336,0.00041247215306447076
2025-09-11,Arbitrum,9388264,0.00190633034890223
2025-09-11,Avalanche,251389876,0.051045874937642184
2025-09-11,BSC,0,0.0
2025-09-11,Base,2761189,0.0005606721742970798
2025-09-11,Ethereum,4318070284,0.8768041068169867
2025-09-11,Mantle,28565526,0.005800361935513927
2025-09-11,Noble,15175807,0.003081517674959173
2025-09-11,Plume Mainnet,0,0.0
2025-09-11,Polygon,4272,8.674493229536714e-07
2025-09-11,Solana,249401707,0.050642168043220956
2025-09-11,Stellar,0,0.0
2025-09-11,Sui,17688626,0.0035917571740825627
2025-09-11,XRPL,30306483,0.006153871292007713
2025-09-12,Aptos,2009176,0.0004055433431452029
2025-09-12,Arbitrum,9328148,0.001882845666717718
2025-09-12,Avalanche,251389876,0.05074194134605331
2025-09-12,BSC,0,0.0
2025-09-12,Base,2761189,0.0005573338613022252
2025-09-12,Ethereum,4350100110,0.8780485839098789
2025-09-12,Mantle,28253902,0.005702925912900081
2025-09-12,Noble,15010253,0.003029753582102967
2025-09-12,Plume Mainnet,0,0.0
2025-09-12,Polygon,4023,8.120248646575269e-07
2025-09-12,Solana,247617583,0.0499805205872232
2025-09-12,Stellar,0,0.0
2025-09-12,Sui,17495660,0.0035314220590589376
2025-09-12,XRPL,30311870,0.006118317706752809
2025-09-13,Aptos,2003636,0.0004116679283481882
2025-09-13,Arbitrum,9313074,0.0019134682547794983
2025-09-13,Avalanche,251387362,0.05165015727779699
2025-09-13,BSC,0,0.0
2025-09-13,Base,2761161,0.000567309345961947
2025-09-13,Ethereum,4263614827,0.8760041659791045
2025-09-13,Mantle,28175996,0.005789052453872279
2025-09-13,Noble,14968865,0.0030755095457826185
2025-09-13,Plume Mainnet,0,0.0
2025-09-13,Polygon,4168,8.563591018304964e-07
2025-09-13,Solana,247128690,0.050775168667213814
2025-09-13,Stellar,0,0.0
2025-09-13,Sui,17447418,0.003584754128536765
2025-09-13,XRPL,30311870,0.006227890059501624
2025-09-14,Aptos,1990604,0.00041075801616491034
2025-09-14,Arbitrum,9278037,0.0019145083964588819
2025-09-14,Avalanche,251388870,0.05187369940336629
2025-09-14,BSC,0,0.0
2025-09-14,Base,2761178,0.0005697647535914701
2025-09-14,Ethereum,4244248134,0.8757939518022985
2025-09-14,Mantle,27994215,0.0057765623988970055
2025-09-14,Noble,14872291,0.0030688739432791507
2025-09-14,Plume Mainnet,0,0.0
2025-09-14,Polygon,4015,8.284889585784591e-07
2025-09-14,Solana,245987940,0.05075922596101133
2025-09-14,Stellar,0,0.0
2025-09-14,Sui,17334854,0.0035770199595441185
2025-09-14,XRPL,30311870,0.006254806876429798
2025-09-15,Aptos,2001683,0.00039001628288262425
2025-09-15,Arbitrum,9309630,0.0018139272240472468
2025-09-15,Avalanche,251530755,0.049009303718800655
2025-09-15,BSC,0,0.0
2025-09-15,Base,2762736,0.0005383030306527107
2025-09-15,Ethereum,4528867590,0.8824234921910157
2025-09-15,Mantle,28150027,0.005484868929588506
2025-09-15,Noble,14955068,0.0029139079622582005
2025-09-15,Plume Mainnet,0,0.0
2025-09-15,Polygon,3743,7.293017659787602e-07
2025-09-15,Solana,246973706,0.04812138924288515
2025-09-15,Stellar,10,1.9484418006378846e-09
2025-09-15,Sui,17431337,0.003396394565180578
2025-09-15,XRPL,30319949,0.005907665602480882
2025-09-16,Aptos,1992450,0.00038429806566023494
2025-09-16,Arbitrum,9284705,0.0017908073837365614
2025-09-16,Avalanche,251542389,0.04851677759755796
2025-09-16,BSC,0,0.0
2025-09-16,Base,2762864,0.0005328933177155258
2025-09-16,Ethereum,4582968188,0.8839498153684118
2025-09-16,Mantle,28020184,0.005404453065644741
2025-09-16,Noble,14886087,0.0028711859466234884
2025-09-16,Plume Mainnet,0,0.0
2025-09-16,Polygon,3955,7.628291047134077e-07
2025-09-16,Solana,245513072,0.047353860154032465
2025-09-16,Stellar,16,3.0860343047824333e-09
2025-09-16,Sui,17350934,0.003346598596500993
2025-09-16,XRPL,30322642,0.005848544588977288
2025-09-17,Aptos,1994297,0.00037584688210565376
2025-09-17,Arbitrum,9290269,0.001750851872901985
2025-09-17,Avalanche,251554639,0.047408197849850495
2025-09-17,BSC,0,0.0
2025-09-17,Base,2763034,0.0005207237006583839
2025-09-17,Ethereum,4702966930,0.8863250846220491
2025-09-17,Mantle,28049186,0.00528617307437235
2025-09-17,Noble,14899884,0.0028080446117784447
2025-09-17,Plume Mainnet,0,0.0
2025-09-17,Polygon,3894,7.338664997838415e-07
2025-09-17,Solana,246323116,0.04642226064580616
2025-09-17,Stellar,604595,0.00011394247982455359
2025-09-17,Sui,17367015,0.003273002185347579
2025-09-17,XRPL,30325336,0.0057151382088055785
2025-09-18,Aptos,2025689,0.00037671706548908404
2025-09-18,Arbitrum,9375916,0.0017436376273910511
2025-09-18,Avalanche,251600002,0.046790012894618906
2025-09-18,BSC,0,0.0
2025-09-18,Base,2763497,0.000513927103483253
2025-09-18,Ethereum,4770190222,0.8871115271182113
2025-09-18,Mantle,28490701,0.00529841119463398
2025-09-18,Noble,15134419,0.0028145455267626165
2025-09-18,Plume Mainnet,0,0.0
2025-09-18,Polygon,3892,7.237946293253877e-07
2025-09-18,Solana,249048552,0.0463155201384544
2025-09-18,Stellar,614112,0.00011420631228270104
2025-09-18,Sui,17638191,0.0032801716127480443
